level,group,metric,n,scot,mgcot,delta,ci_low,ci_high,rel_change_pct,p,effect_rb,discordant_scot_only,discordant_mgcot_only,favours,p_fdr,significant,ill_posed_dataset
model x dataset,mistral_7b / aqua,semantic_similarity,50,0.13549644164741037,0.09177968408912417,-0.04371675755828619,-0.0567492625815794,-0.031106071240268658,-32.264136996339865,2.8573925447972215e-08,-0.8211764705882353,,,SCoT,1.037826537497104e-07,True,False
model x dataset,mistral_7b / asdiv,semantic_similarity,50,0.29381348580121996,0.20666379421949388,-0.08714969158172607,-0.10712863395363091,-0.06648328157141807,-29.66156959884658,2.2601653881793027e-10,-0.9027450980392157,,,SCoT,1.2170121320965477e-09,True,False
model x dataset,mistral_7b / clutrr,semantic_similarity,50,0.3700622624158859,0.2598172274231911,-0.11024503499269485,-0.13616183996200562,-0.0853276276811958,-29.790942279004533,7.65609797781508e-12,-0.9450980392156862,,,SCoT,4.872062349518687e-11,True,False
model x dataset,mistral_7b / date,semantic_similarity,50,0.3717170476913452,0.3652653193473816,-0.006451728343963618,-0.05148868566006421,0.04339387159049509,-1.7356557586029262,0.215052456193769,-0.20313725490196077,,,SCoT,0.2845195726274951,False,False
model x dataset,mistral_7b / gsm8k,semantic_similarity,50,0.7780333161354065,0.6526942481100559,-0.12533906802535058,-0.18844234646111727,-0.06800739124044779,-16.109730190980276,0.0013800985654270903,-0.5090196078431373,,,SCoT,0.002670039938137838,True,False
model x dataset,mistral_7b / saycan,semantic_similarity,50,0.42221036583185195,0.36548565328121185,-0.056724712550640106,-0.08797119853645563,-0.02915955871343613,-13.435177613150099,0.0008156048825487261,-0.5309803921568628,,,SCoT,0.0016227797404716256,True,True
model x dataset,openchat_7b / MultiArith,semantic_similarity,50,0.17883040323853489,0.14654465060681102,-0.03228575263172388,-0.04255418473761529,-0.021548739152960482,-18.05383874723985,4.56562391448756e-07,-0.7615686274509804,,,SCoT,1.4211271472649904e-06,True,False
model x dataset,openchat_7b / QASports,semantic_similarity,50,0.09549647022155108,0.0672345771922846,-0.02826189302926649,-0.03822652176504924,-0.018483202236333447,-29.594699116835535,7.239255257474042e-07,-0.7505882352941177,,,SCoT,2.2032516001007956e-06,True,True
model x dataset,openchat_7b / SVAMP,semantic_similarity,50,0.14307985860854383,0.1202594029344618,-0.02282045567408204,-0.03419759733881803,-0.011430114363320185,-15.949453610041061,0.00032407658280853013,-0.5670588235294117,,,SCoT,0.000685546617479583,True,False
model x dataset,openchat_7b / StrategyQA,semantic_similarity,50,0.03457602750509976,0.026249884043354533,-0.008326143461745232,-0.020451928239432163,0.003553412640176232,-24.0806826652286,0.30905100446984335,-0.16705882352941176,,,SCoT,0.39398886331420424,False,False
model x dataset,openchat_7b / aqua,semantic_similarity,50,0.14542030632495875,0.10953509110957381,-0.03588521521538497,-0.050034516423009344,-0.021231089031323813,-24.676894253815725,7.518488965629899e-06,-0.6894117647058824,,,SCoT,1.9962884494948352e-05,True,False
model x dataset,openchat_7b / asdiv,semantic_similarity,50,0.28179408978670833,0.2584605319797993,-0.023333557806909093,-0.03771514215320349,-0.009478745016269413,-8.280357414369622,0.002049094724295486,-0.49176470588235294,,,SCoT,0.003838936588096166,True,False
model x dataset,openchat_7b / clutrr,semantic_similarity,50,0.34102178007364276,0.361417318880558,0.020395538806915293,0.0004492267891764687,0.04006532481312751,5.980714429005364,0.05935623218713815,0.30666666666666664,,,MGCoT,0.08979233552867656,False,False
model x dataset,openchat_7b / date,semantic_similarity,50,0.3445618996024132,0.5491332632303237,0.20457136362791062,0.18031892178207637,0.22673878134787084,59.371440621834175,1.2434497875801753e-14,0.9937254901960785,,,MGCoT,1.1968204205459188e-13,True,False
model x dataset,openchat_7b / gsm8k,semantic_similarity,50,0.7836961233615876,0.8193897593021393,0.035693635940551756,0.01992089691758156,0.051662370264530175,4.554525009955059,0.0001302957841744501,0.6,,,MGCoT,0.0002882981431446166,True,False
model x dataset,openchat_7b / saycan,semantic_similarity,50,0.43893024235963823,0.3041254385188222,-0.13480480384081603,-0.1593052551327273,-0.11091301834955812,-30.712124805099094,1.7763568394002505e-14,-0.9921568627450981,,,SCoT,1.668042397973406e-13,True,True
model x dataset,phi3_mini / MultiArith,semantic_similarity,50,0.1595643915981054,0.15268688239157197,-0.00687750920653343,-0.021357004150748246,0.00820877952687442,-4.310177939860043,0.28177216719762155,-0.17490196078431372,,,SCoT,0.3634247382615889,False,False
model x dataset,phi3_mini / QASports,semantic_similarity,50,0.09100301416125145,0.11339565334841606,0.022392639187164606,0.0035888279902283188,0.04049084744520952,24.606480778193013,0.033687793845592395,0.34431372549019607,,,MGCoT,0.05315492061702079,False,True
model x dataset,phi3_mini / SVAMP,semantic_similarity,50,0.13452165257185694,0.13039550613611933,-0.00412614643573762,-0.014420955765061088,0.006057200778275701,-3.0672730797248953,0.5210251168620434,-0.10588235294117647,,,SCoT,0.6078626363390507,False,False
model x dataset,phi3_mini / StrategyQA,semantic_similarity,50,0.02183357239700852,0.07392549287294967,0.05209192047594114,0.035146887189301194,0.06933352115424347,238.58633634813884,1.0490046520317264e-07,0.7945098039215687,,,MGCoT,3.6715162821110425e-07,True,False
model x dataset,phi3_mini / aqua,semantic_similarity,50,0.13169282885268327,0.14381463117897508,0.012121802326291804,-0.007744200579356392,0.03494172598887235,9.204603190544054,0.9313837099567692,0.014901960784313726,,,MGCoT,0.9960631342593227,False,False
model x dataset,phi3_mini / asdiv,semantic_similarity,50,0.2660423158109188,0.20852932319045067,-0.057512992620468155,-0.08000773992761971,-0.0348350667431951,-21.61798676468585,9.040639391599825e-05,-0.6125490196078431,,,SCoT,0.0002090478177637197,True,False
model x dataset,phi3_mini / clutrr,semantic_similarity,50,0.34842728585004806,0.29680677406489847,-0.051620511785149585,-0.0799095462448895,-0.025062033688649538,-14.815289697881296,0.004316904154682888,-0.45725490196078433,,,SCoT,0.007694481942374592,True,False
model x dataset,phi3_mini / date,semantic_similarity,50,0.30288528606295584,0.5913916978240014,0.28850641176104547,0.23185533325001598,0.34473249206691975,95.25269963133115,1.8989254613188677e-12,0.9592156862745098,,,MGCoT,1.3055112546567216e-11,True,False
model x dataset,phi3_mini / gsm8k,semantic_similarity,50,0.7869510102272034,0.7856735235452652,-0.001277486681938167,-0.026766844376921648,0.02237911495566368,-0.162333698710081,0.5210251168620434,0.10588235294117647,,,SCoT,0.6078626363390507,False,False
model x dataset,phi3_mini / saycan,semantic_similarity,50,0.3894290454685688,0.26380299994722006,-0.1256260455213487,-0.16706772529194133,-0.08732161980262029,-32.2590333163755,9.051156624195755e-08,-0.7976470588235294,,,SCoT,3.1823701372743066e-07,True,True
model x dataset,qwen2_1.5b / MultiArith,semantic_similarity,50,0.14164402233436701,0.13923314709682014,-0.0024108752375468527,-0.012229817206622088,0.008000892728334296,-1.7020663476046338,0.4067239816119823,-0.13795918367346938,,,SCoT,0.49475113087081574,False,False
model x dataset,qwen2_1.5b / QASports,semantic_similarity,50,0.08949961334466931,0.06310825780150477,-0.026391355543164536,-0.04202173484140076,-0.009867794045974747,-29.487675484730385,0.0005401097091670692,-0.5526530612244898,,,SCoT,0.0011031418463093986,True,True
model x dataset,qwen2_1.5b / SVAMP,semantic_similarity,50,0.11695551447104659,0.11298753824084994,-0.003967976230196664,-0.014689793115481738,0.006796926963143033,-3.392722650267998,0.48959604016600267,-0.11510204081632654,,,SCoT,0.5808766578240709,False,False
model x dataset,qwen2_1.5b / StrategyQA,semantic_similarity,50,0.024325300669297566,0.04861921705305575,0.024293916383758173,0.007792848995653908,0.041236607449536646,99.87098089365446,0.004054454056230838,0.46938775510204084,,,MGCoT,0.007277225229132274,True,False
model x dataset,qwen2_1.5b / aqua,semantic_similarity,50,0.1296263951808214,0.13332062438130377,0.0036942292004823675,-0.012192574115470041,0.020831486180424675,2.849905063956403,0.9542249738357711,0.01019607843137255,,,MGCoT,1.0,False,False
model x dataset,qwen2_1.5b / asdiv,semantic_similarity,50,0.25388688683509825,0.26208896964788436,0.0082020828127861,-0.005184630163013942,0.022542244974523774,3.2306051387811237,0.4096199329785293,0.1400709219858156,,,MGCoT,0.49748793121998036,False,False
model x dataset,qwen2_1.5b / clutrr,semantic_similarity,50,0.31814212948083875,0.3303325536847115,0.012190424203872691,-0.004843327827751625,0.030373346902430057,3.8317541357272216,0.25714455873549014,0.20557491289198607,,,MGCoT,0.33559544106157185,False,False
model x dataset,qwen2_1.5b / date,semantic_similarity,50,0.36649361580610273,0.3943150654435158,0.027821449637413023,0.0018920725956559285,0.055409649364650225,7.591250826080488,0.14475396353790515,0.24081632653061225,,,MGCoT,0.20159566235829848,False,False
model x dataset,qwen2_1.5b / gsm8k,semantic_similarity,50,0.8006932854652404,0.802211365699768,0.00151808023452759,-0.014691700458526608,0.018337620943784716,0.18959572436598043,0.7961309923635564,-0.043137254901960784,,,MGCoT,0.8720069190895283,False,False
model x dataset,qwen2_1.5b / saycan,semantic_similarity,50,0.2707592597603798,0.2500441688671708,-0.020715090893208984,-0.05488391405250877,0.012358587389811826,-7.650741441508486,0.12664361778297462,-0.29429429429429427,,,SCoT,0.17859997379650266,False,True
model x dataset,gemma2_2b / MultiArith,bert_score_f1,50,0.7518121004104614,0.7780461394786835,0.026234039068222047,0.02200972455739975,0.03059470763802528,3.489440919333333,9.066026281609868e-10,0.9952941176470588,,,MGCoT,4.155262045737856e-09,True,False
model x dataset,gemma2_2b / QASports,bert_score_f1,50,0.7509764814376831,0.7909306108951568,0.03995412945747376,0.034515066534280776,0.04519160240888594,5.320290374604654,2.4868995751603507e-14,0.9905882352941177,,,MGCoT,2.2796579438969883e-13,True,True
model x dataset,gemma2_2b / SVAMP,bert_score_f1,50,0.749759064912796,0.7705723655223846,0.020813300609588622,0.017554723769426347,0.024161141812801358,2.7759985285418862,9.769962616701378e-14,0.9827450980392157,,,MGCoT,8.266891444901165e-13,True,False
model x dataset,gemma2_2b / StrategyQA,bert_score_f1,50,0.7559748816490174,0.7756208491325378,0.01964596748352051,0.016166440904140475,0.023173377871513363,2.5987592921958615,1.2434497875801753e-13,0.9811764705882353,,,MGCoT,1.0295229424050915e-12,True,False
model x dataset,gemma2_2b / aqua,bert_score_f1,50,0.7546955525875092,0.7593000519275666,0.004604499340057373,0.002390082746744156,0.006909327745437621,0.6101134854009183,0.0001302957841744501,0.6,,,MGCoT,0.0002882981431446166,True,False
model x dataset,gemma2_2b / asdiv,bert_score_f1,50,0.7722410535812378,0.7955574560165405,0.023316402435302735,0.01890202909708023,0.02793311482667923,3.0193166145692234,2.4868995751603507e-14,0.9905882352941177,,,MGCoT,2.2796579438969883e-13,True,False
model x dataset,gemma2_2b / clutrr,bert_score_f1,50,0.7981315112113953,0.8351631379127502,0.03703162670135498,0.03319057354331016,0.040764795869588845,4.639790082357328,1.7763568394002505e-15,1.0,,,MGCoT,2.011462891673813e-14,True,False
model x dataset,gemma2_2b / date,bert_score_f1,50,0.7783293306827546,0.8618706965446472,0.0835413658618927,0.07087192425131798,0.09549467685818674,10.733421261230099,1.5631940186722204e-13,0.9796078431372549,,,MGCoT,1.2670098888185366e-12,True,False
model x dataset,gemma2_2b / gsm8k,bert_score_f1,50,0.8251653611660004,0.8496109676361084,0.02444560647010803,0.019575552701950074,0.02940815731883049,2.9625100156367634,8.842704346534447e-12,0.9435294117647058,,,MGCoT,5.581051103960266e-11,True,False
model x dataset,gemma2_2b / saycan,bert_score_f1,50,0.7690852189064026,0.7783570206165313,0.009271801710128784,0.005635396391153336,0.012877019196748728,1.205562333301995,1.8759072675678112e-05,0.6627450980392157,,,MGCoT,4.674590925654416e-05,True,True
model x dataset,llama3.2_1b / MultiArith,bert_score_f1,50,0.7537920165061951,0.7403001940250397,-0.013491822481155396,-0.016318414241075517,-0.010693105131387711,-1.789860092136504,1.34718902700115e-11,-0.9388235294117647,,,SCoT,8.167996462920358e-11,True,False
model x dataset,llama3.2_1b / QASports,bert_score_f1,50,0.7522801613807678,0.7817488205432892,0.029468659162521362,0.025138930171728132,0.03358556371927261,3.9172452864413305,9.769962616701378e-14,0.9827450980392157,,,MGCoT,8.266891444901165e-13,True,True
model x dataset,llama3.2_1b / SVAMP,bert_score_f1,50,0.751385589838028,0.7432713556289673,-0.00811423420906067,-0.011166482150554656,-0.005119701683521282,-1.0799028247014706,5.367254770405339e-06,-0.6988235294117647,,,SCoT,1.4399951823038713e-05,True,False
model x dataset,llama3.2_1b / StrategyQA,bert_score_f1,50,0.7650646471977234,0.7671382820606232,0.0020736348628997803,-0.0042919192612171165,0.0092063498198986,0.27104047618656596,0.8258163298101913,-0.03686274509803922,,,MGCoT,0.900677866790152,False,False
model x dataset,llama3.2_1b / aqua,bert_score_f1,50,0.7582173478603363,0.7520379948616028,-0.00617935299873352,-0.009851479530334472,-0.0020461897552013436,-0.8149843862279655,7.155652345502972e-05,-0.6203921568627451,,,SCoT,0.0001674727144692185,True,False
model x dataset,llama3.2_1b / asdiv,bert_score_f1,50,0.7704800641536713,0.7617764365673065,-0.008703627586364747,-0.01115184959769249,-0.006283893018960953,-1.1296369615903286,1.4895306321704993e-08,-0.8337254901960784,,,SCoT,5.594822374494071e-08,True,False
model x dataset,llama3.2_1b / clutrr,bert_score_f1,50,0.8025176870822907,0.7861654043197632,-0.016352282762527467,-0.020497783601284028,-0.011916663706302646,-2.0376227247999203,1.4895306321704993e-08,-0.8337254901960784,,,SCoT,5.594822374494071e-08,True,False
model x dataset,llama3.2_1b / date,bert_score_f1,50,0.7788275694847107,0.7377544355392456,-0.041073133945465086,-0.04825145551562309,-0.033359191089868546,-5.273713406504083,1.34718902700115e-11,-0.9388235294117647,,,SCoT,8.167996462920358e-11,True,False
model x dataset,llama3.2_1b / gsm8k,bert_score_f1,50,0.8385576713085174,0.7736922919750213,-0.06486537933349609,-0.07018344393372536,-0.05959598138928414,-7.735351014352737,1.7763568394002505e-15,-1.0,,,SCoT,2.011462891673813e-14,True,False
model x dataset,llama3.2_1b / saycan,bert_score_f1,50,0.7815422606468201,0.7715453040599823,-0.009996956586837769,-0.01410701933503151,-0.0058421633541584075,-1.2791319280116837,5.121092026350027e-05,-0.6313725490196078,,,SCoT,0.00012095830859783806,True,True
model x dataset,mistral_7b / MultiArith,bert_score_f1,50,0.7567625904083252,0.756117684841156,-0.0006449055671691894,-0.004715044409036636,0.0034597160518169373,-0.08521900730072014,0.5272794190915597,-0.10431372549019607,,,SCoT,0.6142286727692905,False,False
model x dataset,mistral_7b / QASports,bert_score_f1,50,0.7660345673561096,0.7628845167160034,-0.0031500506401062013,-0.006874350398778916,0.0006666485965251906,-0.41121520807843964,0.04294367729928261,-0.32862745098039214,,,SCoT,0.06653245778762096,False,True
model x dataset,mistral_7b / SVAMP,bert_score_f1,50,0.7560404229164124,0.7576995480060578,0.0016591250896453857,-0.0028849268853664398,0.006949316143989561,0.21944925685922195,0.7448958960780061,-0.05411764705882353,,,MGCoT,0.8252803452950571,False,False
model x dataset,mistral_7b / StrategyQA,bert_score_f1,50,0.7763418054580689,0.7655707907676697,-0.01077101469039917,-0.01346152064204216,-0.008138553321361548,-1.3874062448619386,4.792291008470784e-10,-0.8917647058823529,,,SCoT,2.443751044054638e-09,True,False
model x dataset,mistral_7b / aqua,bert_score_f1,50,0.7609259021282196,0.7588981652259826,-0.0020277369022369384,-0.0054969038367271425,0.0010545351207256295,-0.2664828331596544,0.43191110415215306,-0.12941176470588237,,,SCoT,0.5196430471830592,False,False
model x dataset,mistral_7b / asdiv,bert_score_f1,50,0.7793760633468628,0.7800250220298767,0.000648958683013916,-0.004249401837587357,0.00562378442287445,0.08326643754327052,1.0,0.000784313725490196,,,MGCoT,1.0,False,False
model x dataset,mistral_7b / clutrr,bert_score_f1,50,0.8101432704925537,0.7962410819530487,-0.013902188539505004,-0.017209658116102217,-0.010333172827959064,-1.7160160487481064,1.158324636207908e-08,-0.8384313725490196,,,SCoT,4.504595807475198e-08,True,False
model x dataset,mistral_7b / date,bert_score_f1,50,0.7859434378147125,0.7916168880462646,0.005673450231552128,-0.008336706876754758,0.02158880779147148,0.7218649534535148,0.31832456588976044,-0.16392156862745097,,,MGCoT,0.4038054624960717,False,False
model x dataset,mistral_7b / gsm8k,bert_score_f1,50,0.8416281116008758,0.8312737607955932,-0.010354350805282592,-0.019361214697360993,-0.0016148221194744279,-1.2302762541507077,0.10110987171644048,-0.26745098039215687,,,SCoT,0.14498063542208411,False,False
model x dataset,mistral_7b / saycan,bert_score_f1,50,0.7869654536247254,0.7698478734493256,-0.017117580175399782,-0.020272832572460174,-0.014015250146389008,-2.1751374341220475,1.5631940186722204e-13,-0.9796078431372549,,,SCoT,1.2670098888185366e-12,True,True
model x dataset,openchat_7b / MultiArith,bert_score_f1,50,0.7512764132022858,0.7703356897830963,0.019059276580810545,0.016385081261396407,0.021511138409376143,2.536919334332771,1.2434497875801753e-13,0.9811764705882353,,,MGCoT,1.0295229424050915e-12,True,False
model x dataset,openchat_7b / QASports,bert_score_f1,50,0.7661642074584961,0.7831391441822052,0.016974936723709106,0.013988780111074448,0.01994299769401549,2.2155742278822985,1.9539925233402755e-13,0.9780392156862745,,,MGCoT,1.5511074669814557e-12,True,True
model x dataset,openchat_7b / SVAMP,bert_score_f1,50,0.7541898083686829,0.7665777802467346,0.012387971878051757,0.009282922863960267,0.01568329408764838,1.6425536039590638,1.1467804483800137e-10,0.912156862745098,,,MGCoT,6.445408359508106e-10,True,False
model x dataset,openchat_7b / StrategyQA,bert_score_f1,50,0.7674086356163025,0.7873149728775024,0.01990633726119995,0.01732727640867233,0.022997875928878784,2.593968368001653,1.7763568394002505e-15,1.0,,,MGCoT,2.011462891673813e-14,True,False
model x dataset,openchat_7b / aqua,bert_score_f1,50,0.7594367396831513,0.7639091694355011,0.004472429752349853,0.0018348463475704193,0.007407364964485166,0.5889140620475933,0.005236528699732901,0.44784313725490194,,,MGCoT,0.009163925224532576,True,False
model x dataset,openchat_7b / asdiv,bert_score_f1,50,0.7718415772914886,0.7928094339370727,0.020967856645584107,0.01629367730021477,0.025836519926786417,2.716601082720052,2.6343371928305714e-12,0.956078431372549,,,MGCoT,1.7638605551996e-11,True,False
model x dataset,openchat_7b / clutrr,bert_score_f1,50,0.8061328673362732,0.8415711319446564,0.03543826460838318,0.03189834865927696,0.03898268955945968,4.396082338818761,1.7763568394002505e-15,1.0,,,MGCoT,2.011462891673813e-14,True,False
model x dataset,openchat_7b / date,bert_score_f1,50,0.7765990388393402,0.8424003136157989,0.06580127477645874,0.057777326315641406,0.07376072040200234,8.473004920892189,1.2434497875801753e-14,0.9937254901960785,,,MGCoT,1.1968204205459188e-13,True,False
model x dataset,openchat_7b / gsm8k,bert_score_f1,50,0.8414139354228973,0.8609370851516723,0.019523149728775023,0.015375492632389066,0.02372963473200797,2.320278867138399,1.0206946399193839e-10,0.9137254901960784,,,MGCoT,5.778932887778865e-10,True,False
model x dataset,openchat_7b / saycan,bert_score_f1,50,0.789444524049759,0.7857518327236176,-0.0036926913261413575,-0.006942893147468566,-0.0005494713187217737,-0.4677581785225742,0.012754181411053315,-0.4047058823529412,,,SCoT,0.02111982728281947,True,True
model x dataset,phi3_mini / MultiArith,bert_score_f1,50,0.7565251648426056,0.7654913568496704,0.008966192007064819,0.0060136780440807345,0.011925244212150571,1.1851809330004546,8.388769901869967e-06,0.7239215686274509,,,MGCoT,2.189611126928771e-05,True,False
model x dataset,phi3_mini / QASports,bert_score_f1,50,0.7651669609546662,0.7662864995002746,0.0011195385456085206,-0.0025672258734703063,0.004978987425565718,0.14631297517233627,0.7813934753886187,0.04627450980392157,,,MGCoT,0.8619956676923157,False,True
model x dataset,phi3_mini / SVAMP,bert_score_f1,50,0.7593386769294739,0.7621790015697479,0.0028403246402740477,-0.001207659900188446,0.006710197955369948,0.37405241252288435,0.16293225736063377,0.22823529411764706,,,MGCoT,0.22323458748698935,False,False
model x dataset,phi3_mini / StrategyQA,bert_score_f1,50,0.76909743309021,0.7696653544902802,0.0005679214000701904,-0.001950213462114334,0.0029841855764389026,0.07384258165942638,0.5398998476772991,0.1011764705882353,,,MGCoT,0.6270078279043778,False,False
model x dataset,phi3_mini / aqua,bert_score_f1,50,0.7593764388561248,0.7542822515964508,-0.005094187259674072,-0.03932738772034645,0.014743676990270606,-0.670838203427489,0.001715436079566146,0.4996078431372549,,,SCoT,0.0032534132543495875,True,False
model x dataset,phi3_mini / asdiv,bert_score_f1,50,0.7759711897373199,0.7775404512882232,0.0015692615509033203,-0.0024437686204910277,0.005697920322418207,0.20223193485244514,0.5852066143769612,0.09019607843137255,,,MGCoT,0.6685594852674482,False,False
model x dataset,phi3_mini / clutrr,bert_score_f1,50,0.809146363735199,0.8020770716667175,-0.007069292068481445,-0.01064888948202133,-0.0029674242734909085,-0.8736728465104912,0.0003107899432901462,-0.5686274509803921,,,SCoT,0.0006592513948578859,True,False
model x dataset,phi3_mini / date,bert_score_f1,50,0.7909945368766784,0.8816723203659058,0.0906777834892273,0.07424811565876006,0.10757725632190704,11.46376861808397,3.552713678800501e-15,0.9984313725490196,,,MGCoT,3.747382921474501e-14,True,False
model x dataset,phi3_mini / gsm8k,bert_score_f1,50,0.8468990921974182,0.8545021069049835,0.007603014707565306,0.0017840342223644234,0.013372143298387517,0.89774741496511,0.004757046552823496,0.45254901960784316,,,MGCoT,0.008401206068059844,True,False
model x dataset,phi3_mini / saycan,bert_score_f1,50,0.7821672904491425,0.7673484802246093,-0.014818810224533081,-0.018268667250871656,-0.011607488244771964,-1.8945832183833338,1.6058265828178264e-12,-0.9607843137254902,,,SCoT,1.1240786079724785e-11,True,True
model x dataset,qwen2_1.5b / MultiArith,bert_score_f1,50,0.7689129376411438,0.7716890120506287,0.0027760744094848635,-0.001290758192539215,0.007011696130037306,0.36103884764915656,0.13662389200597858,0.24571428571428572,,,MGCoT,0.19127344880837,False,False
model x dataset,qwen2_1.5b / QASports,bert_score_f1,50,0.7769005787372589,0.7739081537723541,-0.002992424964904785,-0.008295892417430877,0.002080531507730484,-0.38517476325845257,0.7825133747314545,-0.04653061224489796,,,SCoT,0.8619961352549643,False,True
model x dataset,qwen2_1.5b / SVAMP,bert_score_f1,50,0.7642747306823731,0.7685473477840423,0.004272617101669311,-0.001374803602695465,0.01014813077449798,0.5590420473348058,0.17448524444612445,0.22448979591836735,,,MGCoT,0.23779404995312534,False,False
model x dataset,qwen2_1.5b / StrategyQA,bert_score_f1,50,0.7777061438560486,0.7757299506664276,-0.0019761931896209715,-0.0061937432885169974,0.0023126070797443374,-0.2541053848208713,0.37829825244853765,-0.14795918367346939,,,SCoT,0.46606344701659835,False,False
model x dataset,qwen2_1.5b / aqua,bert_score_f1,50,0.7597997939586639,0.7643014442920685,0.004501650333404541,-0.0013721551597118378,0.011160769760608672,0.5924784883068089,0.6947463342363385,0.06509803921568627,,,MGCoT,0.775296633857943,False,False
model x dataset,qwen2_1.5b / asdiv,bert_score_f1,50,0.7912968409061432,0.8066196978092194,0.015322856903076172,0.009590248227119446,0.021576415151357647,1.9364233636430803,2.9836296604912604e-05,0.6666666666666666,,,MGCoT,7.339919612071151e-05,True,False
model x dataset,qwen2_1.5b / clutrr,bert_score_f1,50,0.8383748865127564,0.8408341956138611,0.0024593091011047364,-0.0017700577080249787,0.007063456326723096,0.2933424104978026,0.45634096628145926,0.13588850174216027,,,MGCoT,0.5456250683800057,False,False
model x dataset,qwen2_1.5b / date,bert_score_f1,50,0.8071984994411469,0.8153805947303772,0.008182095289230345,-0.0005014164447784422,0.017549694061279292,1.013641043051382,0.21578718136627728,0.20489795918367346,,,MGCoT,0.2850019376535738,False,False
model x dataset,qwen2_1.5b / gsm8k,bert_score_f1,50,0.8503195631504059,0.8484491586685181,-0.0018704044818878174,-0.006836545974016189,0.0031691269278526293,-0.21996488884226426,0.43191110415215306,-0.12941176470588237,,,SCoT,0.5196430471830592,False,False
model x dataset,qwen2_1.5b / saycan,bert_score_f1,50,0.7840050041675568,0.7825040137767791,-0.0015009903907775878,-0.004110168486833573,0.0011166161298751813,-0.1914516339562544,0.181412478297716,-0.25825825825825827,,,SCoT,0.24506597945480935,False,True
model x dataset,gemma2_2b / MultiArith,rougeL_f1,50,0.018282590610123085,0.04525697679446985,0.026974386184346767,0.019473583886523028,0.03466083323291224,147.54137835045668,7.905710188378587e-07,0.8023529411764706,,,MGCoT,2.3966129311226424e-06,True,False
model x dataset,gemma2_2b / QASports,rougeL_f1,50,0.007212173845453312,0.000333333333333332,-0.00687884051211998,-0.00881451197085999,-0.004882519909329742,-95.37818499004331,1.7702672619429976e-05,-0.8830645161290323,,,SCoT,4.4545940905101575e-05,True,True
model x dataset,gemma2_2b / SVAMP,rougeL_f1,50,0.012626863184273798,0.024453981425056736,0.011827118240782933,0.004502141240494377,0.02112690347068587,93.66632130387765,0.0024854051298461854,0.5435897435897435,,,MGCoT,0.004567450954609935,True,False
model x dataset,gemma2_2b / StrategyQA,rougeL_f1,50,0.000251572327044024,0.000330578512396694,7.900618535267003e-05,0.0,0.00023701855605801008,31.40495867768648,1.0,1.0,,,MGCoT,1.0,False,False
model x dataset,gemma2_2b / aqua,rougeL_f1,50,0.006464636808620802,0.0082438742766357,0.001779237468014898,-0.000273927476076331,0.004133879109088786,27.52262069297114,0.0630297064781189,0.4188034188034188,,,MGCoT,0.09497627003552163,False,False
model x dataset,gemma2_2b / asdiv,rougeL_f1,50,0.021322452154942308,0.0609635071284918,0.03964105497354949,0.021524062021828168,0.06062548846637819,185.91227071582915,4.3789438990415874e-06,0.723404255319149,,,MGCoT,1.1872488740359233e-05,True,False
model x dataset,gemma2_2b / clutrr,rougeL_f1,50,0.03285373039349257,0.18811448718195248,0.15526075678845994,0.13136529661808397,0.17755225213474304,472.5818192603567,2.2266488425868897e-09,0.971764705882353,,,MGCoT,9.578321836826286e-09,True,False
model x dataset,gemma2_2b / date,rougeL_f1,50,0.04578682050571814,0.3169402210147758,0.2711534005090577,0.2206961803903076,0.32330739019880245,592.2084073848158,2.433608869978343e-13,0.9764705882352941,,,MGCoT,1.8738788298833244e-12,True,False
model x dataset,gemma2_2b / gsm8k,rougeL_f1,50,0.23125448023918943,0.3211081500253086,0.08985366978611921,0.06858890791993941,0.11164615158512294,38.85488821370398,1.0206946399193839e-10,0.9137254901960784,,,MGCoT,5.778932887778865e-10,True,False
model x dataset,gemma2_2b / saycan,rougeL_f1,50,0.06293658998761041,0.04136808131708923,-0.02156850867052118,-0.03383932152067435,-0.008686139766219765,-34.27022130491518,0.0005966978973450665,-0.5435294117647059,,,SCoT,0.0012090983709360558,True,True
model x dataset,llama3.2_1b / MultiArith,rougeL_f1,50,0.014429510852886114,0.001497757076024478,-0.012931753776861631,-0.01472944040089842,-0.010926466839698747,-89.62018122932484,1.1181054358549096e-08,-1.0,,,SCoT,4.370259825422743e-08,True,False
model x dataset,llama3.2_1b / QASports,rougeL_f1,50,0.005947390087874379,0.00153964362024014,-0.00440774646763424,-0.006416446160596695,-0.002267116955026752,-74.11228122770716,0.00010432676391980052,-0.7983870967741935,,,SCoT,0.0002369663959240307,True,True
model x dataset,llama3.2_1b / SVAMP,rougeL_f1,50,0.011375557374076717,0.003470450019294682,-0.007905107354782035,-0.010144651166101927,-0.005704775612794404,-69.49204416828536,8.385523535072448e-07,-0.9051282051282051,,,SCoT,2.5222082507835095e-06,True,False
model x dataset,llama3.2_1b / StrategyQA,rougeL_f1,50,0.000277777777777776,0.0,-0.000277777777777776,-0.000833333333333328,0.0,-100.0,1.0,-1.0,,,SCoT,1.0,False,False
model x dataset,llama3.2_1b / aqua,rougeL_f1,50,0.00366570568468206,0.004233338003494695,0.0005676323188126339,-0.0019008622778767246,0.00442683449167214,15.484939808032262,0.34881019592285156,-0.24761904761904763,,,MGCoT,0.4331997594525737,False,False
